198,214,34,81
196,213.5,34,81
195,214.5,34,81
193.5,217.5,33,79
192,221.5,32,77
190,224.5,32,77
188,228.5,32,77
185.5,232,33,80
186.5,222,33,80
187,222,34,82
187.5,221,35,84
191,225,34,82
193,224.5,36,85
196,223.5,36,87
198,222.5,36,87
198,222.5,38,91
199,224.5,38,91
203.5,223.5,39,93
203,220,40,96
201.5,219,41,98
207,221,40,96
208,221,40,96
210,222,40,96
214,224,40,96
216,226,40,96
219.5,229,41,98
221,230,42,100
225,231,42,100
230,230,42,100
235.5,230,41,98
240.5,228,41,98
244.5,226,41,98
249,226,40,96
253,225,40,96
257,224,40,96
261,225,40,96
265,225,40,96
267.5,228,39,94
272.5,230,39,94
276.5,232,39,94
280,235,40,96
282,236,40,96
284,237,40,96
286,237,40,96
287,237,40,96
286,236,40,96
286,235,40,96
285,234,40,96
284,233,40,96
283,233,40,96
281,232,40,96
279,231,40,96
277,230,40,96
276,229,40,96
275,228,40,96
273,228,40,96
272,229,40,96
270.5,231,39,94
268.5,232.5,39,93
266.5,234.5,39,93
263.5,236.5,39,93
262.5,234.5,39,93
260.5,231,39,94
256.5,231,39,94
251.5,231,39,94
245.5,231,39,94
241.5,232,39,94
240,231,40,96
235,231,40,96
230.5,230,41,98
225,231,40,96
219,231,40,96
213.5,231,39,94
206.5,230.5,39,93
199.5,230.5,39,93
193.5,230.5,39,93
188.5,230.5,39,93
181.5,231.5,39,93
176.5,232.5,39,93
171.5,233.5,39,93
168.5,232.5,39,93
162.5,231.5,39,93
157.5,230,39,94
151,227,40,96
145,223,40,96
138.5,220,39,94
133.5,220.5,39,93
131,222.5,38,91
129,223.5,38,91
126,225.5,38,91
124,225.5,38,91
120.5,223.5,39,93
118.5,221.5,39,93
115.5,216.5,39,93
113.5,214.5,39,93
112.5,212.5,39,93
111.5,211.5,39,93
112.5,211.5,39,93
112.5,212.5,39,93
113.5,213.5,39,93
114.5,212.5,39,93
116,212.5,38,91
117,209.5,38,91
118,206.5,38,91
120,203.5,38,91
121,201.5,38,91
123,200.5,38,91
126,200.5,38,91
129,201.5,38,91
132,202.5,38,91
137,202.5,38,91
140,201.5,38,91
143,199.5,38,91
146,194.5,38,91
151,192.5,38,91
153,189.5,38,91
158,188.5,38,91
161.5,188.5,37,89
164.5,188.5,37,89
168.5,189.5,37,89
172.5,190.5,37,89
176.5,189.5,37,89
179.5,188.5,37,89
182.5,185.5,37,89
184.5,182.5,37,89
186.5,180.5,37,89
188.5,179.5,37,89
192,179.5,36,87
195,179.5,36,87
198,180.5,36,87
201,181.5,36,87
204,181.5,36,87
206,180.5,36,87
208,179.5,36,85
210,175.5,36,85
211,172.5,36,85
212,170.5,36,85
214,169.5,36,85
215,169.5,36,85
215,169.5,36,87
215,170.5,36,87
216,170.5,36,87
217,169.5,36,87
218,168.5,36,87
220,165.5,36,87
221,163.5,36,87
222,161.5,36,87
223,160.5,36,87
225,161.5,36,85
228,162.5,36,85
230,163.5,36,87
232,165.5,36,87
234,166.5,36,87
237,165.5,36,87
238.5,163.5,37,89
240.5,162.5,37,89
242.5,160.5,37,89
244.5,159.5,37,89
246.5,158.5,37,89
248.5,158.5,37,89
249.5,159.5,37,89
250.5,159.5,37,89
252.5,158.5,37,89
253.5,156.5,37,89
255.5,154.5,37,89
257.5,152.5,37,89
260.5,151.5,37,89
262.5,150.5,37,89
265.5,151.5,37,89
267.5,152.5,37,89
270.5,153.5,37,89
272.5,155.5,37,89
275.5,155.5,37,89
276.5,155.5,37,89
277.5,155.5,37,89
278.5,154.5,37,89
278.5,152.5,37,89
278.5,151.5,37,89
277.5,151.5,37,89
276.5,152.5,37,89
275.5,153.5,37,89
275.5,152.5,37,89
275.5,151.5,37,89
275.5,150.5,37,89
275.5,148.5,37,89
275.5,147.5,37,89
275.5,146.5,37,89
275.5,146.5,37,89
275.5,147.5,37,89
275.5,148.5,37,89
275.5,150.5,37,89
275.5,152.5,37,89
276.5,155.5,37,89
276.5,156.5,37,89
277.5,156.5,37,89
277.5,156.5,37,89
277.5,157.5,37,89
276.5,157.5,37,89
276.5,157.5,37,89
277.5,156.5,37,89
277.5,155.5,37,89
277.5,154.5,37,89
278.5,154.5,37,89
278.5,154.5,37,89
278.5,155.5,37,89
278.5,156.5,37,89
279.5,158.5,37,89
279.5,161.5,37,89
280.5,163.5,37,89
280.5,164.5,37,89
279.5,164.5,37,89
278.5,165.5,37,89
277.5,166.5,37,89
276.5,166.5,37,89
275.5,165.5,37,89
274.5,164.5,37,89
273.5,163.5,37,89
273.5,163.5,37,89
273.5,163.5,37,89
273.5,164.5,37,89
272.5,166.5,37,89
272.5,168.5,37,89
271.5,172.5,37,89
270.5,175.5,37,89
269.5,176.5,37,89
267.5,176.5,37,89
266.5,177.5,37,89
265.5,178.5,37,89
264.5,179.5,37,89
262.5,179.5,37,89
260.5,178.5,37,89
257.5,177.5,37,89
255.5,176.5,37,89
253.5,175.5,37,89
250.5,176.5,37,89
248.5,177.5,37,89
246.5,178.5,37,89
244.5,180.5,37,89
243.5,183.5,37,89
241.5,185.5,37,89
240.5,187.5,37,89
238.5,188.5,37,89
236.5,188.5,37,89
233.5,189.5,37,89
230.5,190.5,37,89
228.5,193.5,37,89
