110,98.4,24.2,100.8
110,102,24.2,100.8
108.9,105.6,24.2,100.8
108.9,106.8,24.2,100.8
106.7,105.6,24.2,100.8
106.7,106.8,24.2,100.8
105.6,110.4,24.2,100.8
104.5,114,24.2,100.8
101.2,115.2,24.2,100.8
100.1,117.6,24.2,100.8
97.9,120,24.2,100.8
94.6,120,24.2,100.8
91.3,117.6,24.2,100.8
88,114,24.2,100.8
85.8,111.6,24.2,100.8
88,110.4,24.2,100.8
86.9,111.6,24.2,100.8
88,111.6,24.2,100.8
90.2,112.8,24.2,100.8
91.3,112.8,24.2,100.8
92.4,112.8,24.2,100.8
93.5,111.6,24.2,100.8
96.8,110.4,24.2,100.8
96.8,109.2,24.2,100.8
99,110.4,24.2,100.8
101.2,112.8,24.2,100.8
102.3,115.2,24.2,100.8
103.4,114,24.2,100.8
106.7,110.4,24.2,100.8
107.8,106.8,24.2,100.8
106.7,103.2,24.2,100.8
104.5,100.8,24.2,100.8
103.4,100.8,24.2,100.8
103.4,100.8,24.2,100.8
105.6,103.2,24.2,100.8
106.7,103.2,24.2,100.8
104.5,104.4,24.2,100.8
104.5,103.2,24.2,100.8
102.3,102,24.2,100.8
102.3,99.6,24.2,100.8
100.1,99.6,24.2,100.8
99,98.4,24.2,100.8
99,99.6,24.2,100.8
99,103.2,24.2,100.8
96.8,103.2,24.2,100.8
94.6,103.2,24.2,100.8
91.3,103.2,24.2,100.8
88,99.6,24.2,100.8
83.6,96,24.2,100.8
82.5,96,24.2,100.8
81.4,98.4,24.2,100.8
81.4,102,24.2,100.8
81.4,104.4,24.2,100.8
82.5,108,24.2,100.8
81.4,108,24.2,100.8
83.6,106.8,24.2,100.8
85.8,106.8,24.2,100.8
90.2,104.4,24.2,100.8
93.5,102,24.2,100.8
97.9,99.6,24.2,100.8
101.2,100.8,24.2,100.8
103.4,103.2,24.2,100.8
103.4,105.6,24.2,100.8
106.7,104.4,24.2,100.8
106.7,103.2,24.2,100.8
111.1,100.8,24.2,100.8
110,98.4,24.2,100.8
110,99.6,24.2,100.8
110,98.4,24.2,100.8
110,97.2,24.2,100.8
110,98.4,24.2,100.8
105.6,97.2,24.2,100.8
103.4,97.2,24.2,100.8
100.1,96,24.2,100.8
96.8,96,24.2,100.8
93.5,94.8,24.2,100.8
90.2,94.8,24.2,100.8
83.6,94.8,24.2,100.8
66,96,24.2,100.8
61.6,96,24.2,100.8
58.3,93.6,24.2,100.8
52.8,90,24.2,100.8
49.5,87.6,24.2,100.8
46.2,84,24.2,100.8
44,82.8,24.2,100.8
42.9,80.4,24.2,100.8
41.8,78,24.2,100.8
39.6,74.4,24.2,100.8
39.6,74.4,24.2,100.8
36.3,72,24.2,100.8
36.3,70.8,24.2,100.8
37.4,69.6,24.2,100.8
35.2,69.6,24.2,100.8
33,69.6,24.2,100.8
29.7,70.8,24.2,100.8
27.5,69.6,24.2,100.8
22,69.6,24.2,100.8
16.5,67.2,24.2,100.8
13.2,66,24.2,100.8
7.7,64.8,24.2,100.8
4.4,62.4,24.2,100.8
0,60,24.2,100.8
0,58.8,24.2,100.8
6.6,54,24.2,100.8
3.3,52.8,24.2,100.8
0,50.4,24.2,100.8
0,46.8,24.2,100.8
9.9,15.6,24.2,100.8
3.3,10.8,24.2,100.8
0,7.2,24.2,100.8
3.3,3.6,24.2,100.8
0,0,24.2,100.8
3.3,19.2,24.2,100.8
31.9,26.4,24.2,100.8
23.1,28.8,24.2,100.8
17.6,31.2,24.2,100.8
13.2,32.4,24.2,100.8
7.7,32.4,24.2,100.8
0,37.2,24.2,100.8
5.5,43.2,24.2,100.8
36.3,54,24.2,100.8
37.4,52.8,24.2,100.8
34.1,51.6,24.2,100.8
34.1,51.6,24.2,100.8
33,49.2,24.2,100.8
31.9,49.2,24.2,100.8
30.8,50.4,24.2,100.8
28.6,52.8,24.2,100.8
26.4,50.4,24.2,100.8
24.2,49.2,24.2,100.8
22,50.4,24.2,100.8
19.8,51.6,24.2,100.8
15.4,51.6,24.2,100.8
12.1,50.4,24.2,100.8
8.8,52.8,24.2,100.8
4.4,55.2,24.2,100.8
2.2,58.8,24.2,100.8
33,69.6,24.2,100.8
28.6,69.6,24.2,100.8
24.2,68.4,24.2,100.8
17.6,69.6,24.2,100.8
13.2,67.2,24.2,100.8
9.9,67.2,24.2,100.8
5.5,63.6,24.2,100.8
1.1,62.4,24.2,100.8
0,62.4,24.2,100.8
1.1,62.4,24.2,100.8
0,57.6,24.2,100.8
9.9,60,24.2,100.8
31.9,67.2,24.2,100.8
52.8,72,24.2,100.8
72.6,72,24.2,100.8
